model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
GMC Yukon 1500 XL,6.2,8,Auto-10,2WD,Gasoline,CA,standard SUV,3.0,14.0,23.0,17.0,3.0,No
GMC Yukon 1500 XL,6.2,8,Auto-10,2WD,Gasoline,FA,standard SUV,3.0,14.0,23.0,17.0,3.0,No
GMC Yukon XL 1500,5.3,8,Auto-6,4WD,Gasoline,CA,standard SUV,3.0,15.0,22.0,18.0,3.0,No
GMC Yukon XL 1500,5.3,8,Auto-6,4WD,Gasoline,FA,standard SUV,3.0,15.0,22.0,18.0,3.0,No
GMC Yukon XL 1500,6.2,8,Auto-10,4WD,Gasoline,CA,standard SUV,3.0,14.0,21.0,16.0,2.0,No
GMC Yukon XL 1500,6.2,8,Auto-10,4WD,Gasoline,FA,standard SUV,3.0,14.0,21.0,16.0,2.0,No
HONDA Accord,1.5,4,CVT,2WD,Gasoline,CA,large car,7.0,30.0,38.0,33.0,8.0,Yes
HONDA Accord,1.5,4,CVT,2WD,Gasoline,FA,large car,7.0,30.0,38.0,33.0,8.0,Yes
HONDA Accord,1.5,4,Man-6,2WD,Gasoline,CA,large car,6.0,26.0,35.0,30.0,7.0,Yes
HONDA Accord,1.5,4,Man-6,2WD,Gasoline,FA,large car,6.0,26.0,35.0,30.0,7.0,Yes
HONDA Accord,1.5,4,SCV-7,2WD,Gasoline,CA,large car,7.0,29.0,35.0,31.0,7.0,Yes
HONDA Accord,1.5,4,SCV-7,2WD,Gasoline,FA,large car,7.0,29.0,35.0,31.0,7.0,Yes
HONDA Accord,2.0,4,CVT,2WD,Gasoline,CA,large car,7.0,47.0,47.0,47.0,10.0,Elite
HONDA Accord,2.0,4,CVT,2WD,Gasoline,FA,large car,7.0,47.0,47.0,47.0,10.0,Elite
HONDA Accord,2.0,4,Man-6,2WD,Gasoline,CA,large car,6.0,22.0,32.0,26.0,5.0,No
HONDA Accord,2.0,4,Man-6,2WD,Gasoline,FA,large car,6.0,22.0,32.0,26.0,5.0,No
HONDA Accord,2.0,4,SemiAuto-10,2WD,Gasoline,CA,large car,7.0,23.0,34.0,27.0,6.0,No
HONDA Accord,2.0,4,SemiAuto-10,2WD,Gasoline,FA,large car,7.0,23.0,34.0,27.0,6.0,No
HONDA Accord 2.0T Sport/Touring,2.0,4,SemiAuto-10,2WD,Gasoline,CA,midsize car,7.0,22.0,32.0,26.0,5.0,No
HONDA Accord 2.0T Sport/Touring,2.0,4,SemiAuto-10,2WD,Gasoline,FA,midsize car,7.0,22.0,32.0,26.0,5.0,No
HONDA CR-V,1.5,4,CVT,2WD,Gasoline,CA,small SUV,5.0,28.0,34.0,30.0,7.0,Yes
HONDA CR-V,1.5,4,CVT,2WD,Gasoline,FA,small SUV,5.0,28.0,34.0,30.0,7.0,Yes
HONDA CR-V,1.5,4,CVT,4WD,Gasoline,CA,small SUV,5.0,27.0,33.0,29.0,6.0,No
HONDA CR-V,1.5,4,CVT,4WD,Gasoline,FA,small SUV,5.0,27.0,33.0,29.0,6.0,No
HONDA CR-V,2.4,4,CVT,2WD,Gasoline,CA,small SUV,5.0,26.0,32.0,28.0,6.0,No
HONDA CR-V,2.4,4,CVT,2WD,Gasoline,FA,small SUV,5.0,26.0,32.0,28.0,6.0,No
HONDA CR-V,2.4,4,CVT,4WD,Gasoline,CA,small SUV,5.0,25.0,31.0,27.0,6.0,No
HONDA CR-V,2.4,4,CVT,4WD,Gasoline,FA,small SUV,5.0,25.0,31.0,27.0,6.0,No
HONDA Civic 2Dr,1.5,4,CVT,2WD,Gasoline,CA,small car,7.0,31.0,40.0,35.0,8.0,Yes
HONDA Civic 2Dr,1.5,4,CVT,2WD,Gasoline,FA,small car,7.0,31.0,40.0,35.0,8.0,Yes
HONDA Civic 2Dr,1.5,4,CVT,2WD,Gasoline,CA,small car,3.0,31.0,40.0,35.0,8.0,Yes
HONDA Civic 2Dr,1.5,4,CVT,2WD,Gasoline,FA,small car,3.0,31.0,40.0,35.0,8.0,Yes
HONDA Civic 2Dr,1.5,4,Man-6,2WD,Gasoline,CA,small car,3.0,30.0,41.0,35.0,8.0,Yes
HONDA Civic 2Dr,1.5,4,Man-6,2WD,Gasoline,FA,small car,3.0,30.0,41.0,35.0,8.0,Yes
HONDA Civic 2Dr,1.5,4,Man-6,2WD,Gasoline,CA,small car,3.0,28.0,38.0,32.0,7.0,Yes
HONDA Civic 2Dr,1.5,4,Man-6,2WD,Gasoline,FA,small car,3.0,28.0,38.0,32.0,7.0,Yes
HONDA Civic 2Dr,2.0,4,CVT,2WD,Gasoline,CA,small car,7.0,30.0,39.0,34.0,8.0,Yes
HONDA Civic 2Dr,2.0,4,CVT,2WD,Gasoline,FA,small car,7.0,30.0,39.0,34.0,8.0,Yes
HONDA Civic 2Dr,2.0,4,CVT,2WD,Gasoline,CA,small car,3.0,30.0,39.0,34.0,8.0,Yes
HONDA Civic 2Dr,2.0,4,CVT,2WD,Gasoline,FA,small car,3.0,30.0,39.0,34.0,8.0,Yes
HONDA Civic 2Dr,2.0,4,Man-6,2WD,Gasoline,CA,small car,3.0,28.0,39.0,32.0,7.0,Yes
HONDA Civic 2Dr,2.0,4,Man-6,2WD,Gasoline,FA,small car,3.0,28.0,39.0,32.0,7.0,Yes
HONDA Civic 4Dr,1.5,4,CVT,2WD,Gasoline,CA,midsize car,7.0,32.0,42.0,36.0,8.0,Yes
HONDA Civic 4Dr,1.5,4,CVT,2WD,Gasoline,FA,midsize car,7.0,32.0,42.0,36.0,8.0,Yes
HONDA Civic 4Dr,1.5,4,CVT,2WD,Gasoline,CA,midsize car,3.0,32.0,42.0,36.0,8.0,Yes
HONDA Civic 4Dr,1.5,4,CVT,2WD,Gasoline,FA,midsize car,3.0,32.0,42.0,36.0,8.0,Yes
HONDA Civic 4Dr,1.5,4,Man-6,2WD,Gasoline,CA,midsize car,3.0,31.0,42.0,35.0,8.0,Yes
HONDA Civic 4Dr,1.5,4,Man-6,2WD,Gasoline,FA,midsize car,3.0,31.0,42.0,35.0,8.0,Yes
HONDA Civic 4Dr,1.5,4,Man-6,2WD,Gasoline,CA,midsize car,3.0,28.0,38.0,32.0,7.0,Yes
HONDA Civic 4Dr,1.5,4,Man-6,2WD,Gasoline,FA,midsize car,3.0,28.0,38.0,32.0,7.0,Yes
HONDA Civic 4Dr,2.0,4,CVT,2WD,Gasoline,CA,midsize car,7.0,31.0,40.0,34.0,8.0,Yes
HONDA Civic 4Dr,2.0,4,CVT,2WD,Gasoline,FA,midsize car,7.0,31.0,40.0,34.0,8.0,Yes
HONDA Civic 4Dr,2.0,4,CVT,2WD,Gasoline,CA,midsize car,3.0,31.0,40.0,34.0,8.0,Yes
HONDA Civic 4Dr,2.0,4,CVT,2WD,Gasoline,FA,midsize car,3.0,31.0,40.0,34.0,8.0,Yes
HONDA Civic 4Dr,2.0,4,Man-6,2WD,Gasoline,CA,midsize car,3.0,28.0,40.0,32.0,7.0,Yes
HONDA Civic 4Dr,2.0,4,Man-6,2WD,Gasoline,FA,midsize car,3.0,28.0,40.0,32.0,7.0,Yes
HONDA Civic 5Dr,1.5,4,CVT,2WD,Gasoline,CA,large car,7.0,31.0,40.0,34.0,8.0,Yes
HONDA Civic 5Dr,1.5,4,CVT,2WD,Gasoline,FA,large car,7.0,31.0,40.0,34.0,8.0,Yes
HONDA Civic 5Dr,1.5,4,CVT,2WD,Gasoline,CA,large car,3.0,31.0,40.0,34.0,8.0,Yes
HONDA Civic 5Dr,1.5,4,CVT,2WD,Gasoline,FA,large car,3.0,31.0,40.0,34.0,8.0,Yes
HONDA Civic 5Dr,1.5,4,Man-6,2WD,Gasoline,CA,large car,3.0,29.0,38.0,33.0,8.0,Yes
HONDA Civic 5Dr,1.5,4,Man-6,2WD,Gasoline,FA,large car,3.0,29.0,38.0,33.0,8.0,Yes
HONDA Civic 5Dr,1.5,4,SCV-7,2WD,Gasoline,CA,large car,7.0,30.0,36.0,32.0,7.0,Yes
HONDA Civic 5Dr,1.5,4,SCV-7,2WD,Gasoline,FA,large car,7.0,30.0,36.0,32.0,7.0,Yes
HONDA Civic 5Dr,1.5,4,SCV-7,2WD,Gasoline,CA,large car,3.0,30.0,36.0,32.0,7.0,Yes
HONDA Civic 5Dr,1.5,4,SCV-7,2WD,Gasoline,FA,large car,3.0,30.0,36.0,32.0,7.0,Yes
HONDA Civic 5Dr,2.0,4,Man-6,2WD,Gasoline,CA,large car,3.0,22.0,28.0,25.0,5.0,No
HONDA Civic 5Dr,2.0,4,Man-6,2WD,Gasoline,FA,large car,3.0,22.0,28.0,25.0,5.0,No
HONDA Fit,1.5,4,CVT,2WD,Gasoline,CA,station wagon,7.0,33.0,40.0,36.0,8.0,Yes
HONDA Fit,1.5,4,CVT,2WD,Gasoline,FA,station wagon,7.0,33.0,40.0,36.0,8.0,Yes
HONDA Fit,1.5,4,Man-6,2WD,Gasoline,CA,station wagon,3.0,29.0,36.0,31.0,7.0,Yes
HONDA Fit,1.5,4,Man-6,2WD,Gasoline,FA,station wagon,3.0,29.0,36.0,31.0,7.0,Yes
HONDA Fit,1.5,4,SCV-7,2WD,Gasoline,CA,station wagon,7.0,31.0,36.0,33.0,8.0,Yes
HONDA Fit,1.5,4,SCV-7,2WD,Gasoline,FA,station wagon,7.0,31.0,36.0,33.0,8.0,Yes
HONDA HR-V,1.8,4,CVT,2WD,Gasoline,FA,station wagon,3.0,28.0,34.0,31.0,7.0,Yes
HONDA HR-V,1.8,4,CVT,2WD,Gasoline,CA,station wagon,3.0,28.0,34.0,31.0,7.0,Yes
HONDA HR-V,1.8,4,CVT,4WD,Gasoline,FA,station wagon,3.0,27.0,31.0,29.0,6.0,No
HONDA HR-V,1.8,4,CVT,4WD,Gasoline,CA,station wagon,3.0,27.0,31.0,29.0,6.0,No
HONDA HR-V,1.8,4,Man-6,2WD,Gasoline,FA,station wagon,3.0,25.0,33.0,28.0,6.0,No
HONDA HR-V,1.8,4,Man-6,2WD,Gasoline,CA,station wagon,3.0,25.0,33.0,28.0,6.0,No
HONDA HR-V,1.8,4,SCV-7,2WD,Gasoline,FA,station wagon,3.0,28.0,34.0,31.0,7.0,Yes
HONDA HR-V,1.8,4,SCV-7,2WD,Gasoline,CA,station wagon,3.0,28.0,34.0,31.0,7.0,Yes
HONDA HR-V,1.8,4,SCV-7,4WD,Gasoline,FA,station wagon,3.0,27.0,31.0,29.0,6.0,No
HONDA HR-V,1.8,4,SCV-7,4WD,Gasoline,CA,station wagon,3.0,27.0,31.0,29.0,6.0,No
HONDA Pilot,3.5,6,Auto-6,2WD,Gasoline,CA,small SUV,3.0,19.0,27.0,22.0,4.0,No
HONDA Pilot,3.5,6,Auto-6,2WD,Gasoline,FA,small SUV,3.0,19.0,27.0,22.0,4.0,No
HONDA Pilot,3.5,6,Auto-6,4WD,Gasoline,CA,small SUV,3.0,18.0,26.0,21.0,4.0,No
HONDA Pilot,3.5,6,Auto-6,4WD,Gasoline,FA,small SUV,3.0,18.0,26.0,21.0,4.0,No
HONDA Pilot,3.5,6,SemiAuto-9,2WD,Gasoline,CA,small SUV,3.0,20.0,27.0,23.0,5.0,No
HONDA Pilot,3.5,6,SemiAuto-9,2WD,Gasoline,FA,small SUV,3.0,20.0,27.0,23.0,5.0,No
HONDA Pilot,3.5,6,SemiAuto-9,4WD,Gasoline,CA,small SUV,3.0,19.0,26.0,22.0,4.0,No
HONDA Pilot,3.5,6,SemiAuto-9,4WD,Gasoline,FA,small SUV,3.0,19.0,26.0,22.0,4.0,No
HONDA Ridgeline,3.5,6,Auto-6,2WD,Gasoline,CA,pickup,3.0,19.0,26.0,22.0,4.0,No
HONDA Ridgeline,3.5,6,Auto-6,2WD,Gasoline,FA,pickup,3.0,19.0,26.0,22.0,4.0,No
HONDA Ridgeline,3.5,6,Auto-6,4WD,Gasoline,CA,pickup,3.0,18.0,25.0,21.0,4.0,No
HONDA Ridgeline,3.5,6,Auto-6,4WD,Gasoline,FA,pickup,3.0,18.0,25.0,21.0,4.0,No
HYUNDAI Accent,1.6,4,Man-6,2WD,Gasoline,CA,small car,3.0,28.0,37.0,31.0,7.0,Yes
HYUNDAI Accent,1.6,4,Man-6,2WD,Gasoline,FA,small car,3.0,28.0,37.0,31.0,7.0,Yes
HYUNDAI Accent,1.6,4,SemiAuto-6,2WD,Gasoline,CA,small car,3.0,28.0,38.0,32.0,7.0,Yes
HYUNDAI Accent,1.6,4,SemiAuto-6,2WD,Gasoline,FA,small car,3.0,28.0,38.0,32.0,7.0,Yes
HYUNDAI Elantra,1.4,4,AutoMan-7,2WD,Gasoline,CA,midsize car,3.0,32.0,40.0,35.0,8.0,Yes
HYUNDAI Elantra,1.4,4,AutoMan-7,2WD,Gasoline,FA,midsize car,3.0,32.0,40.0,35.0,8.0,Yes
HYUNDAI Elantra,1.6,4,AutoMan-7,2WD,Gasoline,FA,midsize car,3.0,26.0,33.0,29.0,6.0,No
HYUNDAI Elantra,1.6,4,AutoMan-7,2WD,Gasoline,CA,midsize car,3.0,26.0,33.0,29.0,6.0,No
HYUNDAI Elantra,1.6,4,Man-6,2WD,Gasoline,FA,midsize car,3.0,22.0,30.0,25.0,5.0,No
HYUNDAI Elantra,1.6,4,Man-6,2WD,Gasoline,CA,midsize car,3.0,22.0,30.0,25.0,5.0,No
HYUNDAI Elantra,2.0,4,Man-6,2WD,Gasoline,CA,midsize car,5.0,26.0,36.0,29.0,6.0,No
HYUNDAI Elantra,2.0,4,Man-6,2WD,Gasoline,FA,midsize car,5.0,26.0,36.0,29.0,6.0,No
HYUNDAI Elantra,2.0,4,SemiAuto-6,2WD,Gasoline,CA,midsize car,7.0,28.0,37.0,32.0,7.0,Yes
HYUNDAI Elantra,2.0,4,SemiAuto-6,2WD,Gasoline,FA,midsize car,7.0,28.0,37.0,32.0,7.0,Yes
HYUNDAI Elantra,2.0,4,SemiAuto-6,2WD,Gasoline,CA,midsize car,5.0,28.0,37.0,32.0,7.0,Yes
HYUNDAI Elantra,2.0,4,SemiAuto-6,2WD,Gasoline,FA,midsize car,5.0,28.0,37.0,32.0,7.0,Yes
HYUNDAI Elantra GT,1.6,4,AutoMan-7,2WD,Gasoline,FA,large car,3.0,26.0,32.0,28.0,6.0,No
HYUNDAI Elantra GT,1.6,4,AutoMan-7,2WD,Gasoline,CA,large car,3.0,26.0,32.0,28.0,6.0,No
HYUNDAI Elantra GT,1.6,4,Man-6,2WD,Gasoline,FA,large car,3.0,22.0,29.0,25.0,5.0,No
HYUNDAI Elantra GT,1.6,4,Man-6,2WD,Gasoline,CA,large car,3.0,22.0,29.0,25.0,5.0,No
HYUNDAI Elantra GT,2.0,4,Man-6,2WD,Gasoline,CA,large car,3.0,23.0,31.0,26.0,5.0,No
HYUNDAI Elantra GT,2.0,4,Man-6,2WD,Gasoline,FA,large car,3.0,23.0,31.0,26.0,5.0,No
HYUNDAI Elantra GT,2.0,4,SemiAuto-6,2WD,Gasoline,CA,large car,3.0,24.0,32.0,27.0,6.0,No
HYUNDAI Elantra GT,2.0,4,SemiAuto-6,2WD,Gasoline,FA,large car,3.0,24.0,32.0,27.0,6.0,No
HYUNDAI Elantra SE,2.0,4,SemiAuto-6,2WD,Gasoline,CA,midsize car,7.0,29.0,38.0,33.0,8.0,Yes
HYUNDAI Elantra SE,2.0,4,SemiAuto-6,2WD,Gasoline,FA,midsize car,7.0,29.0,38.0,33.0,8.0,Yes
HYUNDAI Elantra SE,2.0,4,SemiAuto-6,2WD,Gasoline,CA,midsize car,5.0,29.0,38.0,33.0,8.0,Yes
HYUNDAI Elantra SE,2.0,4,SemiAuto-6,2WD,Gasoline,FA,midsize car,5.0,29.0,38.0,33.0,8.0,Yes
HYUNDAI Ioniq,1.6,4,AutoMan-6,2WD,Gasoline,CA,large car,7.0,55.0,54.0,55.0,10.0,Elite
HYUNDAI Ioniq,1.6,4,AutoMan-6,2WD,Gasoline,FA,large car,7.0,55.0,54.0,55.0,10.0,Elite
HYUNDAI Ioniq Blue,1.6,4,AutoMan-6,2WD,Gasoline,CA,large car,7.0,57.0,59.0,58.0,10.0,Elite
HYUNDAI Ioniq Blue,1.6,4,AutoMan-6,2WD,Gasoline,FA,large car,7.0,57.0,59.0,58.0,10.0,Elite
HYUNDAI Kona,1.6,4,AutoMan-7,2WD,Gasoline,CA,small SUV,5.0,28.0,32.0,30.0,7.0,Yes
HYUNDAI Kona,1.6,4,AutoMan-7,2WD,Gasoline,FA,small SUV,5.0,28.0,32.0,30.0,7.0,Yes
HYUNDAI Kona,1.6,4,AutoMan-7,4WD,Gasoline,CA,small SUV,5.0,26.0,29.0,27.0,6.0,No
HYUNDAI Kona,1.6,4,AutoMan-7,4WD,Gasoline,FA,small SUV,5.0,26.0,29.0,27.0,6.0,No
HYUNDAI Kona,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small SUV,5.0,27.0,33.0,30.0,7.0,Yes
HYUNDAI Kona,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small SUV,5.0,27.0,33.0,30.0,7.0,Yes
HYUNDAI Kona,2.0,4,SemiAuto-6,4WD,Gasoline,CA,small SUV,5.0,25.0,30.0,27.0,6.0,No
HYUNDAI Kona,2.0,4,SemiAuto-6,4WD,Gasoline,FA,small SUV,5.0,25.0,30.0,27.0,6.0,No
HYUNDAI Santa Fe,3.3,6,SemiAuto-6,2WD,Gasoline,FA,small SUV,3.0,18.0,25.0,21.0,4.0,No
HYUNDAI Santa Fe,3.3,6,SemiAuto-6,2WD,Gasoline,CA,small SUV,3.0,18.0,25.0,21.0,4.0,No
HYUNDAI Santa Fe,3.3,6,SemiAuto-6,4WD,Gasoline,FA,small SUV,3.0,18.0,24.0,20.0,4.0,No
HYUNDAI Santa Fe,3.3,6,SemiAuto-6,4WD,Gasoline,CA,small SUV,3.0,18.0,24.0,20.0,4.0,No
HYUNDAI Santa Fe Sport,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small SUV,3.0,20.0,28.0,23.0,5.0,No
HYUNDAI Santa Fe Sport,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small SUV,3.0,20.0,28.0,23.0,5.0,No
HYUNDAI Santa Fe Sport,2.0,4,SemiAuto-6,4WD,Gasoline,FA,small SUV,3.0,19.0,26.0,22.0,4.0,No
HYUNDAI Santa Fe Sport,2.0,4,SemiAuto-6,4WD,Gasoline,CA,small SUV,3.0,19.0,26.0,22.0,4.0,No
HYUNDAI Santa Fe Sport,2.4,4,SemiAuto-6,2WD,Gasoline,CA,small SUV,5.0,21.0,27.0,24.0,5.0,No
HYUNDAI Santa Fe Sport,2.4,4,SemiAuto-6,2WD,Gasoline,FA,small SUV,5.0,21.0,27.0,24.0,5.0,No
HYUNDAI Santa Fe Sport,2.4,4,SemiAuto-6,4WD,Gasoline,CA,small SUV,5.0,20.0,26.0,22.0,4.0,No
HYUNDAI Santa Fe Sport,2.4,4,SemiAuto-6,4WD,Gasoline,FA,small SUV,5.0,20.0,26.0,22.0,4.0,No
HYUNDAI Santa Fe Sport Ultimate,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small SUV,3.0,20.0,27.0,23.0,5.0,No
HYUNDAI Santa Fe Sport Ultimate,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small SUV,3.0,20.0,27.0,23.0,5.0,No
HYUNDAI Santa Fe Sport Ultimate,2.0,4,SemiAuto-6,4WD,Gasoline,FA,small SUV,3.0,19.0,24.0,21.0,4.0,No
HYUNDAI Santa Fe Sport Ultimate,2.0,4,SemiAuto-6,4WD,Gasoline,CA,small SUV,3.0,19.0,24.0,21.0,4.0,No
HYUNDAI Santa Fe Ultimate,3.3,6,SemiAuto-6,2WD,Gasoline,FA,small SUV,3.0,17.0,23.0,20.0,4.0,No
HYUNDAI Santa Fe Ultimate,3.3,6,SemiAuto-6,2WD,Gasoline,CA,small SUV,3.0,17.0,23.0,20.0,4.0,No
HYUNDAI Santa Fe Ultimate,3.3,6,SemiAuto-6,4WD,Gasoline,FA,small SUV,3.0,17.0,22.0,19.0,3.0,No
HYUNDAI Santa Fe Ultimate,3.3,6,SemiAuto-6,4WD,Gasoline,CA,small SUV,3.0,17.0,22.0,19.0,3.0,No
HYUNDAI Sonata,1.6,4,AutoMan-7,2WD,Gasoline,CA,large car,5.0,28.0,37.0,31.0,7.0,Yes
HYUNDAI Sonata,1.6,4,AutoMan-7,2WD,Gasoline,FA,large car,5.0,28.0,37.0,31.0,7.0,Yes
HYUNDAI Sonata,2.0,4,SemiAuto-8,2WD,Gasoline,CA,large car,5.0,23.0,32.0,26.0,5.0,No
HYUNDAI Sonata,2.0,4,SemiAuto-8,2WD,Gasoline,FA,large car,5.0,23.0,32.0,26.0,5.0,No
HYUNDAI Sonata,2.4,4,SemiAuto-6,2WD,Gasoline,CA,large car,7.0,25.0,35.0,28.0,6.0,No
HYUNDAI Sonata,2.4,4,SemiAuto-6,2WD,Gasoline,FA,large car,7.0,25.0,35.0,28.0,6.0,No
HYUNDAI Sonata,2.4,4,SemiAuto-6,2WD,Gasoline,CA,large car,5.0,25.0,35.0,28.0,6.0,No
HYUNDAI Sonata,2.4,4,SemiAuto-6,2WD,Gasoline,FA,large car,5.0,25.0,35.0,28.0,6.0,No
HYUNDAI Sonata Hybrid,2.0,4,AutoMan-6,2WD,Gasoline,CA,midsize car,7.0,39.0,44.0,41.0,9.0,Yes
HYUNDAI Sonata Hybrid,2.0,4,AutoMan-6,2WD,Gasoline,FA,midsize car,7.0,39.0,44.0,41.0,9.0,Yes
HYUNDAI Sonata Hybrid SE,2.0,4,AutoMan-6,2WD,Gasoline,CA,midsize car,7.0,40.0,46.0,42.0,9.0,Yes
HYUNDAI Sonata Hybrid SE,2.0,4,AutoMan-6,2WD,Gasoline,FA,midsize car,7.0,40.0,46.0,42.0,9.0,Yes
HYUNDAI Sonata SE,2.4,4,SemiAuto-6,2WD,Gasoline,CA,large car,7.0,25.0,36.0,29.0,6.0,No
HYUNDAI Sonata SE,2.4,4,SemiAuto-6,2WD,Gasoline,FA,large car,7.0,25.0,36.0,29.0,6.0,No
HYUNDAI Sonata SE,2.4,4,SemiAuto-6,2WD,Gasoline,CA,large car,5.0,25.0,36.0,29.0,6.0,No
HYUNDAI Sonata SE,2.4,4,SemiAuto-6,2WD,Gasoline,FA,large car,5.0,25.0,36.0,29.0,6.0,No
HYUNDAI Tuscon,1.6,4,AutoMan-7,2WD,Gasoline,FA,small SUV,3.0,25.0,30.0,27.0,6.0,No
HYUNDAI Tuscon,1.6,4,AutoMan-7,2WD,Gasoline,CA,small SUV,3.0,25.0,30.0,27.0,6.0,No
HYUNDAI Tuscon,1.6,4,AutoMan-7,4WD,Gasoline,FA,small SUV,3.0,24.0,28.0,25.0,5.0,No
HYUNDAI Tuscon,1.6,4,AutoMan-7,4WD,Gasoline,CA,small SUV,3.0,24.0,28.0,25.0,5.0,No
HYUNDAI Tuscon,2.0,4,SemiAuto-6,2WD,Gasoline,FA,small SUV,3.0,23.0,30.0,26.0,5.0,No
HYUNDAI Tuscon,2.0,4,SemiAuto-6,2WD,Gasoline,CA,small SUV,3.0,23.0,30.0,26.0,5.0,No
HYUNDAI Tuscon,2.0,4,SemiAuto-6,4WD,Gasoline,FA,small SUV,3.0,21.0,26.0,23.0,5.0,No
HYUNDAI Tuscon,2.0,4,SemiAuto-6,4WD,Gasoline,CA,small SUV,3.0,21.0,26.0,23.0,5.0,No
HYUNDAI Tuscon,2.4,4,SemiAuto-6,2WD,Gasoline,CA,small SUV,5.0,21.0,28.0,24.0,5.0,No
HYUNDAI Tuscon,2.4,4,SemiAuto-6,2WD,Gasoline,FA,small SUV,5.0,21.0,28.0,24.0,5.0,No
HYUNDAI Tuscon,2.4,4,SemiAuto-6,4WD,Gasoline,CA,small SUV,5.0,21.0,25.0,22.0,4.0,No
HYUNDAI Tuscon,2.4,4,SemiAuto-6,4WD,Gasoline,FA,small SUV,5.0,21.0,25.0,22.0,4.0,No
INFINITI Q50,2.0,4,SemiAuto-7,2WD,Gasoline,CA,midsize car,3.0,23.0,30.0,25.0,5.0,No
INFINITI Q50,2.0,4,SemiAuto-7,2WD,Gasoline,FA,midsize car,3.0,23.0,30.0,25.0,5.0,No
INFINITI Q50,2.0,4,SemiAuto-7,4WD,Gasoline,CA,midsize car,3.0,22.0,28.0,24.0,5.0,No
INFINITI Q50,2.0,4,SemiAuto-7,4WD,Gasoline,FA,midsize car,3.0,22.0,28.0,24.0,5.0,No
INFINITI Q50,3.0,6,SemiAuto-7,2WD,Gasoline,FA,midsize car,3.0,20.0,29.0,23.0,5.0,No
INFINITI Q50,3.0,6,SemiAuto-7,2WD,Gasoline,CA,midsize car,3.0,20.0,29.0,23.0,5.0,No
INFINITI Q50,3.0,6,SemiAuto-7,4WD,Gasoline,FA,midsize car,3.0,19.0,27.0,22.0,4.0,No
INFINITI Q50,3.0,6,SemiAuto-7,4WD,Gasoline,CA,midsize car,3.0,19.0,27.0,22.0,4.0,No
INFINITI Q50 Hybrid,3.5,6,SemiAuto-7,2WD,Gasoline,FA,small car,3.0,27.0,32.0,29.0,6.0,No
INFINITI Q50 Hybrid,3.5,6,SemiAuto-7,2WD,Gasoline,CA,small car,3.0,27.0,32.0,29.0,6.0,No
INFINITI Q50 Hybrid,3.5,6,SemiAuto-7,4WD,Gasoline,FA,small car,3.0,26.0,30.0,28.0,6.0,No
INFINITI Q50 Hybrid,3.5,6,SemiAuto-7,4WD,Gasoline,CA,small car,3.0,26.0,30.0,28.0,6.0,No
INFINITI Q50 Red Sport,3.0,6,SemiAuto-7,2WD,Gasoline,FA,midsize car,3.0,20.0,26.0,22.0,4.0,No
INFINITI Q50 Red Sport,3.0,6,SemiAuto-7,2WD,Gasoline,CA,midsize car,3.0,20.0,26.0,22.0,4.0,No
INFINITI Q50 Red Sport,3.0,6,SemiAuto-7,4WD,Gasoline,FA,midsize car,3.0,19.0,26.0,22.0,4.0,No
INFINITI Q50 Red Sport,3.0,6,SemiAuto-7,4WD,Gasoline,CA,midsize car,3.0,19.0,26.0,22.0,4.0,No
INFINITI Q60,2.0,4,SemiAuto-7,2WD,Gasoline,CA,small car,3.0,22.0,30.0,25.0,5.0,No
INFINITI Q60,2.0,4,SemiAuto-7,2WD,Gasoline,FA,small car,3.0,22.0,30.0,25.0,5.0,No
INFINITI Q60,2.0,4,SemiAuto-7,4WD,Gasoline,CA,small car,3.0,21.0,28.0,24.0,5.0,No
INFINITI Q60,2.0,4,SemiAuto-7,4WD,Gasoline,FA,small car,3.0,21.0,28.0,24.0,5.0,No
INFINITI Q60,3.0,6,SemiAuto-7,2WD,Gasoline,FA,small car,3.0,19.0,28.0,22.0,4.0,No
INFINITI Q60,3.0,6,SemiAuto-7,2WD,Gasoline,CA,small car,3.0,19.0,28.0,22.0,4.0,No
INFINITI Q60,3.0,6,SemiAuto-7,4WD,Gasoline,FA,small car,3.0,19.0,27.0,22.0,4.0,No
INFINITI Q60,3.0,6,SemiAuto-7,4WD,Gasoline,CA,small car,3.0,19.0,27.0,22.0,4.0,No
INFINITI Q60 Red Sport,3.0,6,SemiAuto-7,2WD,Gasoline,FA,small car,3.0,20.0,27.0,22.0,4.0,No
INFINITI Q60 Red Sport,3.0,6,SemiAuto-7,2WD,Gasoline,CA,small car,3.0,20.0,27.0,22.0,4.0,No
INFINITI Q60 Red Sport,3.0,6,SemiAuto-7,4WD,Gasoline,FA,small car,3.0,19.0,26.0,21.0,4.0,No
INFINITI Q60 Red Sport,3.0,6,SemiAuto-7,4WD,Gasoline,CA,small car,3.0,19.0,26.0,21.0,4.0,No
